step,distance_m,throughput_gbps,handover,band
132,129.0411525970285,189.35195714623313,False,100.0
133,127.09491208223997,189.35195714623313,False,100.0
134,125.0599176545278,189.35195714623313,False,100.0
135,122.93637757820109,189.35195714623313,False,100.0
136,120.72446796140389,189.35195714623313,False,100.0
137,118.42449528789152,189.35195714623313,False,100.0
138,116.03670952889117,189.35195714623313,False,100.0
139,113.56130220146377,189.35195714623313,False,100.0
140,110.99859149825132,189.35195714623313,False,100.0
141,108.3489695496349,189.35195714623313,False,100.0
142,105.61279106912389,189.35195714623313,False,100.0
143,102.79046730792638,189.35195714623313,False,100.0
144,99.88269255009972,189.35195714623313,False,100.0
145,96.89001434482223,189.35195714623313,False,100.0
146,93.81338783708392,189.35195714623313,False,100.0
147,90.6535638936199,189.35195714623313,False,100.0
148,87.41147896671747,189.35195714623313,False,100.0
149,84.08878217221853,189.35195714623313,False,100.0
150,80.68678266922255,189.35195714623313,False,100.0
151,77.20757765518566,189.35195714623313,False,100.0
152,73.65322488671487,189.35195714623313,False,100.0
153,70.0270796773896,189.35195714623313,False,100.0
154,66.33261180153544,189.35195714623313,False,100.0
155,62.57483885399749,189.35195714623313,False,100.0
156,58.75997551751902,189.35195714623313,False,100.0
157,54.896414590827774,189.35195714623313,False,100.0
158,50.994675921542274,189.35195714623313,False,100.0
159,47.07023738849883,189.35195714623313,False,100.0
160,43.14396729949013,189.35195714623313,False,100.0
161,39.246198935502385,189.35195714623313,False,100.0
162,35.42097106418438,189.35195714623313,False,100.0
163,31.73475201321614,189.35195714623313,False,100.0
164,28.286381155703637,189.35195714623313,False,100.0
165,25.224615994071673,189.35195714623313,False,100.0
166,22.76534716498535,189.35195714623313,False,100.0
167,21.185101066443778,189.35195714623313,False,100.0
168,20.75194235769698,189.35195714623313,False,100.0
169,21.60034150737739,189.35195714623313,False,100.0
170,23.651906242767026,189.35195714623313,False,100.0
171,26.68471392947128,189.35195714623313,False,100.0
172,30.455678643753018,189.35195714623313,False,100.0
173,34.768489825458175,189.35195714623313,False,100.0
174,39.48423972041482,189.35195714623313,False,100.0
175,44.509629664060135,189.35195714623313,False,100.0
176,49.78221720619339,189.35195714623313,False,100.0
177,55.26045386687704,189.35195714623313,False,100.0
178,60.91561402830086,189.35195714623313,False,100.0
179,66.7274452143338,189.35195714623313,False,100.0
180,72.68133587711561,189.35195714623313,False,100.0
181,78.76645440220051,189.35195714623313,False,100.0
182,84.97497854349027,189.35195714623313,False,100.0
183,91.30121207682457,189.35195714623313,False,100.0
184,97.74027080292502,189.35195714623313,False,100.0
185,104.28844085823654,189.35195714623313,False,100.0
186,110.94276057190642,189.35195714623313,False,100.0
187,117.70107522103982,189.35195714623313,False,100.0
188,124.56122988314952,189.35195714623313,False,100.0
189,131.5217938676368,189.35195714623313,False,100.0
190,138.5814039906271,189.35195714623313,False,100.0
191,145.7391632758979,189.35195714623313,False,100.0
192,152.99412183329926,189.35195714623313,False,100.0
193,160.3455817896218,189.35195714623313,False,100.0
194,167.79292438812266,189.35195714623313,False,100.0
195,175.3355224035838,189.35195714623313,False,100.0
196,182.97279912942972,189.35195714623313,False,100.0
197,190.7043916443341,189.35195714623313,False,100.0
198,198.52997313678654,189.35195714623313,False,100.0
199,206.4493113040675,189.35195714623313,False,100.0
