step,distance_m,throughput_gbps,handover,band
133,895.1651467902368,189.35195714623313,False,100.0
134,903.6005949028832,189.35195714623313,False,100.0
135,912.1177864356894,189.35195714623313,False,100.0
136,920.7183638234925,189.35195714623313,False,100.0
137,929.4026141702165,183.1988026782092,False,100.0
138,938.1697831847183,189.35195714623313,False,100.0
139,947.0205597671006,189.35195714623313,False,100.0
140,955.9544513796357,178.46577309913596,False,100.0
141,964.9719993374805,189.35195714623313,False,100.0
142,974.0734849697185,189.35195714623313,False,100.0
143,983.257929949589,189.35195714623313,False,100.0
144,992.5266728317051,189.35195714623313,False,100.0
145,1001.8794770650943,183.1988026782092,False,100.0
146,1011.3164242160341,189.35195714623313,False,100.0
147,1020.8371537036625,181.30557118468755,False,100.0
148,1030.4419082480497,171.8398543238786,False,100.0
149,1040.1312555087459,189.35195714623313,False,100.0
150,1049.905099521121,181.30557118468755,False,100.0
151,1059.7641321974736,170.89333189180718,False,100.0
152,1069.7079843374322,189.35195714623313,False,100.0
153,1079.7364597164396,189.35195714623313,False,100.0
154,1089.8497563154588,188.87863027454307,False,100.0
155,1100.0481790921074,188.87863027454307,False,100.0
156,1110.331686262784,188.40530451804867,False,100.0
157,1120.7005829634302,182.72549251322113,False,100.0
158,1131.154424395967,189.35195714623313,False,100.0
159,1141.6931870470028,172.7863869736659,False,100.0
160,1152.3170209002835,158.58972348122668,False,100.0
161,1163.0260300279103,176.0993252600044,False,100.0
162,1173.8203789728966,186.51201317259907,False,100.0
163,1184.7000092921703,171.8398543238786,False,100.0
164,1195.6652382173177,184.6187418602338,False,100.0
165,1206.7156885737,178.93906839389842,False,100.0
166,1217.8518700129148,185.0920577076055,False,100.0
167,1229.0736013060437,189.35195714623313,False,100.0
168,1240.380865661718,154.80458195483467,False,100.0
169,1251.77397382158,183.67211431321576,False,100.0
170,1263.2528803388677,157.64340656265924,False,100.0
171,1274.817770745197,189.35195714623313,False,100.0
172,1286.4687692247876,156.69711002160275,False,100.0
173,1298.2057883262512,172.7863869736659,False,100.0
174,1310.0290693921704,142.0329741884176,False,100.0
175,1321.9384714746739,165.21444047209695,False,100.0
176,1333.9339339240216,178.93906839389842,False,100.0
177,1346.0154260718639,155.7508348174788,False,100.0
178,1358.1835272146745,166.1608906588806,False,100.0
179,1370.4379436325828,183.67211431321576,False,100.0
180,1382.7788154052262,171.3665918010655,False,100.0
181,1395.1529459317312,189.35195714623313,False,100.0
182,1407.526843002987,173.2596569857386,False,100.0
183,1419.9004009074636,176.0993252600044,False,100.0
184,1432.273404512083,155.27770552886759,False,100.0
185,1444.6459725137615,145.34353992862094,False,100.0
186,1457.0178031034038,151.96596818330985,False,100.0
187,1469.3888464983313,173.73292938150215,False,100.0
188,1481.7589722959087,167.58059100035055,False,100.0
189,1494.1280116693729,170.89333189180718,False,100.0
190,1506.4960231136731,176.0993252600044,False,100.0
191,1518.862980140629,173.2596569857386,False,100.0
192,1531.2288777276615,187.4586564551349,False,100.0
193,1543.5937256982322,167.58059100035055,False,100.0
194,1555.9574726797957,169.94682015876123,False,100.0
195,1568.3200338142092,188.87863027454307,False,100.0
196,1580.6813203108277,168.5270737287577,False,100.0
197,1593.0411837763347,154.80458195483467,False,100.0
198,1605.399505824025,163.32158306825457,False,100.0
199,1617.7564187386251,177.04589849129368,False,100.0
200,255.80370466645505,189.35195714623313,False,100.0
201,250.5552951734809,189.35195714623313,False,100.0
202,245.29000201389644,189.35195714623313,False,100.0
203,240.01415686867605,189.35195714623313,False,100.0
204,234.7346418532246,189.35195714623313,False,100.0
205,229.45913635559336,189.35195714623313,False,100.0
206,224.19633074147526,189.35195714623313,False,100.0
207,218.9556041941074,189.35195714623313,False,100.0
208,213.7478141705486,189.35195714623313,False,100.0
209,208.58460513313784,189.35195714623313,False,100.0
210,203.47887134046732,189.35195714623313,False,100.0
211,198.44495874972307,189.35195714623313,False,100.0
212,193.4988492881416,189.35195714623313,False,100.0
213,188.6582559128752,189.35195714623313,False,100.0
214,183.94261598442722,189.35195714623313,False,100.0
215,179.3733958823946,189.35195714623313,False,100.0
216,174.97428331177275,189.35195714623313,False,100.0
217,170.77081980043235,189.35195714623313,False,100.0
218,166.79067837743904,189.35195714623313,False,100.0
219,163.06378570977975,189.35195714623313,False,100.0
220,159.6216933837687,189.35195714623313,False,100.0
221,156.49750423912954,189.35195714623313,False,100.0
222,153.72498662362753,189.35195714623313,False,100.0
223,151.3386982806957,189.35195714623313,False,100.0
224,149.3725933892118,189.35195714623313,False,100.0
225,147.85929535800614,189.35195714623313,False,100.0
226,146.8286516433028,189.35195714623313,False,100.0
227,146.3070770836129,189.35195714623313,False,100.0
228,146.31650754207075,189.35195714623313,False,100.0
229,146.87347119593636,189.35195714623313,False,100.0
230,147.9882911244639,189.35195714623313,False,100.0
231,149.66500284285925,189.35195714623313,False,100.0
232,151.9017284764296,189.35195714623313,False,100.0
233,154.6903100438299,189.35195714623313,False,100.0
234,158.01771172712114,189.35195714623313,False,100.0
235,161.86655549687214,189.35195714623313,False,100.0
236,166.21646075462684,189.35195714623313,False,100.0
237,171.04443042189126,189.35195714623313,False,100.0
238,176.32621099888794,189.35195714623313,False,100.0
239,182.03729101450574,189.35195714623313,False,100.0
240,188.15274526830692,189.35195714623313,False,100.0
241,194.64854571292273,189.35195714623313,False,100.0
242,201.5016026494261,189.35195714623313,False,100.0
243,208.68989073337175,189.35195714623313,False,100.0
244,216.19291135344073,189.35195714623313,False,100.0
245,223.9915931215217,189.35195714623313,False,100.0
246,232.0685537354878,189.35195714623313,False,100.0
247,240.40785486223172,189.35195714623313,False,100.0
248,248.99458817195145,189.35195714623313,False,100.0
249,257.8156132764757,189.35195714623313,False,100.0
250,266.85872711575297,189.35195714623313,False,100.0
251,276.1125985807637,189.35195714623313,False,100.0
252,285.5673909543871,189.35195714623313,False,100.0
253,295.2140747090987,189.35195714623313,False,100.0
254,305.0444645576831,189.35195714623313,False,100.0
255,315.05100063672273,160.4824148267847,False,100.0
256,325.22705119842857,189.35195714623313,False,100.0
257,335.56645939995394,189.35195714623313,False,100.0
258,346.0637724731576,189.35195714623313,False,100.0
259,356.7139285985953,189.35195714623313,False,100.0
260,367.51233538053765,189.35195714623313,False,100.0
261,378.45481972385653,189.35195714623313,False,100.0
262,389.53755930742165,189.35195714623313,False,100.0
263,400.75721316816976,189.35195714623313,False,100.0
264,412.11054625452476,189.35195714623313,False,100.0
265,423.59457432981503,189.35195714623313,False,100.0
266,435.2067276649996,189.35195714623313,False,100.0
267,446.94459637944647,189.35195714623313,False,100.0
268,458.8058643022445,189.35195714623313,False,100.0
269,470.7885189819691,189.35195714623313,False,100.0
270,482.8906283740945,189.35195714623313,False,100.0
271,495.02944921192744,189.35195714623313,False,100.0
272,507.196871811263,189.35195714623313,False,100.0
273,519.3908800542868,189.35195714623313,False,100.0
274,531.6096336304938,189.35195714623313,False,100.0
275,543.8514724261613,189.35195714623313,False,100.0
276,556.1148823853039,189.35195714623313,False,100.0
277,568.398490063185,189.35195714623313,False,100.0
278,580.7009967968532,178.93906839389842,False,100.0
279,593.0211851337289,189.35195714623313,False,100.0
280,605.3579829700094,189.35195714623313,False,100.0
281,617.7104556213077,184.6187418602338,False,100.0
282,630.0776360964317,189.35195714623313,False,100.0
283,642.458662524076,189.35195714623313,False,100.0
284,654.8527264668887,189.35195714623313,False,100.0
285,667.2590907283541,189.35195714623313,False,100.0
286,679.6771584073457,189.35195714623313,False,100.0
287,692.1062126132854,189.35195714623313,False,100.0
288,704.5456502399887,189.35195714623313,False,100.0
289,716.995039300016,189.35195714623313,False,100.0
290,729.4537741967366,189.35195714623313,False,100.0
291,741.9213757750216,189.35195714623313,False,100.0
292,754.3974512155745,189.35195714623313,False,100.0
293,766.8815697637086,185.5653748956818,False,100.0
294,779.3733163515881,189.35195714623313,False,100.0
295,791.8723264174881,189.35195714623313,False,100.0
296,804.3782605446244,189.35195714623313,False,100.0
297,816.8908082585833,189.35195714623313,False,100.0
298,829.409666650314,189.35195714623313,False,100.0
299,841.9345665857809,189.35195714623313,False,100.0
300,854.4652437000639,189.35195714623313,False,100.0
301,867.0014058078931,189.35195714623313,False,100.0
302,879.542834743595,189.35195714623313,False,100.0
303,892.0892957171628,181.77887673102398,False,100.0
304,904.6405904808701,189.35195714623313,False,100.0
305,917.1964432588031,189.35195714623313,False,100.0
306,929.7566907631216,189.35195714623313,False,100.0
307,942.3212071094122,185.0920577076055,False,100.0
308,954.8897879307577,189.35195714623313,False,100.0
309,967.4622493376834,185.5653748956818,False,100.0
310,980.0384718181249,162.84837816210293,False,100.0
311,992.6183312400443,189.35195714623313,False,100.0
312,1005.2016666124191,177.04589849129368,False,100.0
313,1017.7883437773592,188.87863027454307,False,100.0
314,1030.3782164688644,189.35195714623313,False,100.0
315,1042.9711774532564,169.94682015876123,False,100.0
316,1055.567122520046,188.40530451804867,False,100.0
317,1068.1659281756686,175.15276033471542,False,100.0
318,1080.7675173299733,186.03869339395183,False,100.0
319,1093.3717939189103,153.3852468653968,False,100.0
320,1105.9786064059995,189.35195714623313,False,100.0
321,1118.587881482377,189.35195714623313,False,100.0
322,1131.1995605766767,177.04589849129368,False,100.0
323,1143.813548605698,186.03869339395183,False,100.0
324,1156.4297686409172,181.77887673102398,False,100.0
325,1169.0481554487562,189.35195714623313,False,100.0
326,1181.6686348454873,181.77887673102398,False,100.0
327,1194.2911381704098,174.67948110839055,False,100.0
328,1206.9156227520782,189.35195714623313,False,100.0
329,1219.5420060532226,189.35195714623313,False,100.0
330,1232.1702097268465,176.57261086115795,False,100.0
331,1244.8002330366153,173.73292938150215,False,100.0
332,1257.4319562632566,188.40530451804867,False,100.0
333,1270.0653506592525,152.43905456686232,False,100.0
334,1282.700339337954,189.35195714623313,False,100.0
335,1295.3369166446919,189.35195714623313,False,100.0
336,1307.974971075855,159.53605986098535,False,100.0
337,1320.6145100167887,184.6187418602338,False,100.0
338,1333.2554882202617,156.22396969072196,False,100.0
339,1345.8978474096389,166.6341208411228,False,100.0
340,1358.541566956594,163.79479183924872,False,100.0
341,1371.1865711324492,184.14542738478787,False,100.0
342,1383.8328261738802,160.4824148267847,False,100.0
343,1396.4802887848152,184.14542738478787,False,100.0
344,1409.12892163914,158.58972348122668,False,100.0
345,1421.7786787298744,187.9319799027208,False,100.0
346,1434.4295521496078,169.47356846094956,False,100.0
347,1447.0815211280192,189.35195714623313,False,100.0
348,1459.73454591202,179.88566436748877,False,100.0
349,1472.388594275299,189.35195714623313,False,100.0
350,1485.0436550339696,177.04589849129368,False,100.0
351,1497.6996877529818,172.7863869736659,False,100.0
352,1510.3566483319926,180.35896496495081,False,100.0
353,1523.0144922941697,174.20620410672038,False,100.0
354,1535.673226121716,177.04589849129368,False,100.0
355,1548.332807473416,179.88566436748877,False,100.0
356,1560.9932417952316,160.00923507376976,False,100.0
357,1573.6544793656856,157.64340656265924,False,100.0
358,1586.3165111664655,151.0198157108056,False,100.0
359,1598.979271776012,175.15276033471542,False,100.0
360,1611.6427833177322,148.18153236184338,False,100.0
361,1624.3070089685489,144.3976143609824,False,100.0
362,1636.9719485524229,186.51201317259907,False,100.0
363,1649.6375720801623,176.0993252600044,False,100.0
364,1662.3038469971975,189.35195714623313,False,100.0
365,1674.9707662759745,173.73292938150215,False,100.0
366,1687.6382879083162,170.42007465695124,False,100.0
367,1700.3064115876878,163.32158306825457,False,100.0
368,1712.9751384701183,153.3852468653968,False,100.0
369,1725.644446939197,170.89333189180718,False,100.0
370,1738.3143186623993,157.64340656265924,False,100.0
371,1750.9847161262862,164.74122062610851,False,100.0
372,1763.6556315289592,178.93906839389842,False,100.0
373,1776.3270663758972,149.12759644556755,False,100.0
374,1788.998996139963,170.42007465695124,False,100.0
375,1801.6713969140787,129.7420586144959,False,100.0
376,1814.344228477182,167.10735431322684,False,100.0
377,1827.0175044196812,183.1988026782092,False,100.0
378,1839.6912334142971,173.73292938150215,False,100.0
379,1852.3653986872323,170.42007465695124,False,100.0
380,1865.0399894168938,158.58972348122668,False,100.0
381,1877.7149575300095,156.69711002160275,False,100.0
382,1890.3903186447217,160.00923507376976,False,100.0
383,1903.0660823114952,166.6341208411228,False,100.0
384,1915.7422194580142,171.3665918010655,False,100.0
385,1928.4187255549568,167.10735431322684,False,100.0
386,1941.095573716273,157.17025568601176,False,100.0
387,1953.7727929047078,150.54674993781063,False,100.0
388,1966.4503361170573,173.2596569857386,False,100.0
389,1979.1282009196605,163.32158306825457,False,100.0
390,1991.8063708319444,134.46812447971706,False,100.0
391,2004.4848810645253,166.1608906588806,False,100.0
392,2017.1636888712885,139.6686062668073,False,100.0
393,2029.8428051984376,132.10487105236186,False,100.0
394,2042.522178087601,146.28950254881414,False,100.0
395,2055.2018379883903,154.3314642283468,False,100.0
396,2067.8817615271964,166.1608906588806,False,100.0
397,2080.561939771457,118.40859718728683,False,100.0
398,2093.242370073757,169.94682015876123,False,100.0
399,2105.9230508739997,169.94682015876123,False,100.0
400,310.4775668601331,189.35195714623313,False,100.0
401,310.2476659780713,189.35195714623313,False,100.0
402,309.932168946739,189.35195714623313,False,100.0
403,309.5308130700868,189.35195714623313,False,100.0
404,309.04361943461015,189.35195714623313,False,100.0
405,308.4703988673152,189.35195714623313,False,100.0
406,307.8109990464751,189.35195714623313,False,100.0
407,307.0653299929671,189.35195714623313,False,100.0
408,306.23333019335263,189.35195714623313,False,100.0
409,305.3149206312456,189.35195714623313,False,100.0
410,304.3100061554054,189.35195714623313,False,100.0
411,303.2185707185868,189.35195714623313,False,100.0
412,302.04050104071,189.35195714623313,False,100.0
413,300.7757478669202,189.35195714623313,False,100.0
414,299.42430540995946,189.35195714623313,False,100.0
415,297.98609558776025,189.35195714623313,False,100.0
416,296.4610972601978,189.35195714623313,False,100.0
417,294.84933378270495,189.35195714623313,False,100.0
418,293.150768444579,189.35195714623313,False,100.0
419,291.3653783225762,189.35195714623313,False,100.0
420,289.49309014419146,189.35195714623313,False,100.0
421,287.53393015244103,189.35195714623313,False,100.0
422,285.48792708423554,189.35195714623313,False,100.0
423,283.3550915161105,189.35195714623313,False,100.0
424,281.1354171128355,189.35195714623313,False,100.0
425,278.828949379682,189.35195714623313,False,100.0
426,276.43572117549405,189.35195714623313,False,100.0
427,273.9557750316991,189.35195714623313,False,100.0
428,271.38918382889267,189.35195714623313,False,100.0
429,268.7360143845536,189.35195714623313,False,100.0
430,265.996360037553,189.35195714623313,False,100.0
431,263.17034148462994,189.35195714623313,False,100.0
432,260.258020103485,189.35195714623313,False,100.0
433,257.25951903266895,189.35195714623313,False,100.0
434,254.17497033961297,189.35195714623313,False,100.0
435,251.00454498357163,189.35195714623313,False,100.0
436,247.74841175667044,189.35195714623313,False,100.0
437,244.40676053700295,189.35195714623313,False,100.0
438,240.97981301499917,189.35195714623313,False,100.0
439,237.4678098425973,189.35195714623313,False,100.0
440,233.87102016278385,189.35195714623313,False,100.0
441,230.18974758155423,189.35195714623313,False,100.0
442,226.42430520964754,189.35195714623313,False,100.0
443,222.57508429255267,189.35195714623313,False,100.0
444,218.64249665949373,189.35195714623313,False,100.0
445,214.62699986433503,189.35195714623313,False,100.0
446,210.52913344063646,189.35195714623313,False,100.0
447,206.34946325603124,189.35195714623313,False,100.0
448,202.0886478071777,189.35195714623313,False,100.0
449,197.74740816446828,189.35195714623313,False,100.0
450,193.326596434228,189.35195714623313,False,100.0
451,188.8271803730729,189.35195714623313,False,100.0
452,184.2502112295026,189.35195714623313,False,100.0
453,179.59690740477404,189.35195714623313,False,100.0
454,174.86861142118912,189.35195714623313,False,100.0
455,170.0669189100811,189.35195714623313,False,100.0
456,165.19362000116027,189.35195714623313,False,100.0
457,160.2507893059672,189.35195714623313,False,100.0
458,155.2408528250576,189.35195714623313,False,100.0
459,150.16655544755565,189.35195714623313,False,100.0
460,145.03131876937124,189.35195714623313,False,100.0
461,139.83899277346507,189.35195714623313,False,100.0
462,134.59416884486583,189.35195714623313,False,100.0
463,129.30226379544823,189.35195714623313,False,100.0
464,123.9697752454601,189.35195714623313,False,100.0
465,118.60466596959506,189.35195714623313,False,100.0
466,113.21641953238219,189.35195714623313,False,100.0
467,107.81663527361464,189.35195714623313,False,100.0
468,102.4196899642735,189.35195714623313,False,100.0
469,97.04348519802781,189.35195714623313,False,100.0
470,91.7103033354711,189.35195714623313,False,100.0
471,86.44789367733296,189.35195714623313,False,100.0
472,81.29146791168233,189.35195714623313,False,100.0
473,76.28611429645734,189.35195714623313,False,100.0
474,71.48909439925998,189.35195714623313,False,100.0
475,66.97214506133031,189.35195714623313,False,100.0
476,62.825231650530846,189.35195714623313,False,100.0
477,59.15817498786855,189.35195714623313,False,100.0
478,56.0991576103861,189.35195714623313,False,100.0
479,53.78792482835869,189.35195714623313,False,100.0
480,52.361005907283314,189.35195714623313,False,100.0
481,51.92975861549209,189.35195714623313,False,100.0
482,52.556615925404266,189.35195714623313,False,100.0
483,54.242378215173645,189.35195714623313,False,100.0
484,56.92895828284873,189.35195714623313,False,100.0
485,60.51729195686304,189.35195714623313,False,100.0
486,64.89033523668598,189.35195714623313,False,100.0
487,69.93163584533369,189.35195714623313,False,100.0
488,75.5360414942048,189.35195714623313,False,100.0
489,81.61419885909359,189.35195714623313,False,100.0
490,88.09319035281351,189.35195714623313,False,100.0
491,94.91434805530228,189.35195714623313,False,100.0
492,102.03129316566961,189.35195714623313,False,100.0
493,109.40700526153344,189.35195714623313,False,100.0
494,117.01223893152947,189.35195714623313,False,100.0
495,124.82371496350738,189.35195714623313,False,100.0
496,132.82255469669565,189.35195714623313,False,100.0
497,140.99398538129537,189.35195714623313,False,100.0
498,149.3257256946222,189.35195714623313,False,100.0
499,157.80770734761148,189.35195714623313,False,100.0
500,166.43170930330282,189.35195714623313,False,100.0
501,175.19091788876761,189.35195714623313,False,100.0
502,184.07948883637877,189.35195714623313,False,100.0
503,193.09278236129063,189.35195714623313,False,100.0
504,202.22679192350975,189.35195714623313,False,100.0
505,211.47794918592487,189.35195714623313,False,100.0
506,220.84327828104338,189.35195714623313,False,100.0
507,230.32035186163768,189.35195714623313,False,100.0
508,239.9070553072533,189.35195714623313,False,100.0
509,249.60139300522246,189.35195714623313,False,100.0
510,259.40170098466996,189.35195714623313,False,100.0
511,269.3065543522118,189.35195714623313,False,100.0
512,279.31456053053387,189.35195714623313,False,100.0
513,289.4247617748114,189.35195714623313,False,100.0
514,299.6360773281393,189.35195714623313,False,100.0
515,309.94770074921905,189.35195714623313,False,100.0
516,320.3588123330944,189.35195714623313,False,100.0
517,330.86871768807987,189.35195714623313,False,100.0
518,341.47681462602566,189.35195714623313,False,100.0
519,352.18250223596374,189.35195714623313,False,100.0
520,362.98518925507443,189.35195714623313,False,100.0
521,373.8845438073719,189.35195714623313,False,100.0
522,384.8801456106475,189.35195714623313,False,100.0
523,395.9716127903158,189.35195714623313,False,100.0
524,407.1586644577684,189.35195714623313,False,100.0
525,418.4409614264697,189.35195714623313,False,100.0
526,429.818202789137,189.35195714623313,False,100.0
527,441.29014032788336,189.35195714623313,False,100.0
528,452.8565414632395,189.35195714623313,False,100.0
529,464.51717601446717,189.35195714623313,False,100.0
530,476.27180850775534,189.35195714623313,False,100.0
531,488.12026920715067,189.35195714623313,False,100.0
532,500.0624575007417,189.35195714623313,False,100.0
533,512.0981635163686,189.35195714623313,False,100.0
534,524.2272863189215,189.35195714623313,False,100.0
535,536.4496617419078,189.35195714623313,False,100.0
536,548.7651438444965,189.35195714623313,False,100.0
537,561.1735957803207,189.35195714623313,False,100.0
538,573.6749384241527,189.35195714623313,False,100.0
539,586.2690618393372,189.35195714623313,False,100.0
540,598.9199812439842,189.35195714623313,False,100.0
541,611.5733362745407,189.35195714623313,False,100.0
542,624.2289270219875,189.35195714623313,False,100.0
543,636.8866250983343,189.35195714623313,False,100.0
544,649.5463092366087,189.35195714623313,False,100.0
545,662.2078451152518,189.35195714623313,False,100.0
546,674.8711605780621,168.05383082935336,False,100.0
547,687.536121546564,189.35195714623313,False,100.0
548,700.2026542523482,189.35195714623313,False,100.0
549,712.8706592869972,189.35195714623313,False,100.0
550,725.5400621800289,189.35195714623313,False,100.0
551,738.210769185084,189.35195714623313,False,100.0
552,750.8827111083754,189.35195714623313,False,100.0
553,763.5558222189185,189.35195714623313,False,100.0
554,776.2300481239085,189.35195714623313,False,100.0
555,788.9053141251713,189.35195714623313,False,100.0
556,801.5815639030192,189.35195714623313,False,100.0
557,814.2587487771342,189.35195714623313,False,100.0
558,826.9368247845304,180.83226725015243,False,100.0
559,839.6157250107528,181.77887673102398,False,100.0
560,852.2954320058727,189.35195714623313,False,100.0
561,864.9758926739141,162.3751772107521,False,100.0
562,877.6570623969852,189.35195714623313,False,100.0
563,890.3389207483033,189.35195714623313,False,100.0
564,903.0214145840101,148.65456046112214,False,100.0
565,915.7045139036558,189.35195714623313,False,100.0
566,928.3882008034744,187.4586564551349,False,100.0
567,941.0724283567702,187.9319799027208,False,100.0
568,953.7571807288446,189.35195714623313,False,100.0
569,966.4424223958139,189.35195714623313,False,100.0
570,979.1281435844834,176.0993252600044,False,100.0
571,991.8143331149796,189.35195714623313,False,100.0
572,1004.5009528595715,189.35195714623313,False,100.0
573,1017.1879877616582,179.4123654970664,False,100.0
574,1029.875406531714,189.35195714623313,False,100.0
575,1042.563177151818,174.67948110839055,False,100.0
576,1055.2512912425977,189.35195714623313,False,100.0
